79,146.80000,146.20000,0.6000,-RPT,FM,VK2RSC 2,TONE SQL,123.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RSC 2 Lismor Parrots Nest,0
80,147.12500,147.72500,0.6000,+RPT,FM,VK2RSR 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RSR 2 Scadns Scaddens Ridge,0
81,147.32500,147.92500,0.6000,+RPT,FM,VK2RTS 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RTS 2 Lawsn2 Lawson,0
82,146.77500,146.17500,0.6000,-RPT,FM,VK2RTZ 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RTZ 2 SugarL Mt Sugarloaf,0
83,147.15000,147.75000,0.6000,+RPT,FM,VK2RWH 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RWH 2 Nwcsle Newcastle,0
84,147.15000,147.75000,0.6000,+RPT,FM,VK2RWK 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RWK 2 KurraJ Kurrajong Heights,0
85,147.07500,147.67500,0.6000,+RPT,FM,VK2RWR 2,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RWR 2 Moona Moona Trig,0
86,439.27500,434.27500,5.0000,-RPT,FM,VK2RAI 7,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RAI 7 - Booral,0
87,438.42500,433.42500,5.0000,-RPT,FM,VK2RCN 7,TONE SQL,123.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RCN 7 TelePt Telegraph Point,0
88,438.32500,433.32500,5.0000,-RPT,FM,VK2REE 7,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2REE 7 - Mt Ganghat,0
89,438.12500,433.12500,5.0000,-RPT,FM,VK2RHK 7,OFF,100.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RHK 7 - Wyee,0
90,438.12500,433.12500,5.0000,-RPT,FM,VK2RMG 7,TONE SQL,123.0 Hz,023,1500 Hz,MID,OFF,5.0KHz,0,VK2RMG 7 - Bruxner Park,0
