Call,freq,offset,ctcss,type,location,longditude,latitude,height,maidenhead,distsyd,dirsyd,dirkat,distmel,disttmb,txpower,bank
VK4RCA,146.9500,-0.6,,FM,Mt Haren,145.61219,-16.83652895,0,QH23td39lf,1968051,342.1,344.7,2325469.7,1441778.4,5,
VK4RCA,439.8500,-5,,FM,Cairns,145.7750359,-16.91550849,0,QH23vc30ag,1955041,342.5,345.2,2317220.0,1425422.9,5,
VK4RCC,146.6250,-0.6,,FM,Oceanview,152.8202094,-27.14555098,0,QG62ju85kb,761106,12.2,19.0,1393018.0,83752.2,5,
VK4RCM,146.7250,-0.6,91.5Hz,FM,Mt Boulder,152.805384,-26.25252758,0,QG63jr69pj,858085,10.8,16.9,1478898.1,181033.0,5,
VK4RCN B,438.3250,-5.4,,DV,Mt Haren,145.61219,-16.83652895,0,QH23td39lf,1968051,342.1,344.7,2325469.7,1441778.4,5,
VK4RCQ,147.0000,-0.6,,FM,Banana Range,150.314482,-24.450308,0,QG55dn71rw,1047427,355.0,0.0,1566101.8,467893.4,5,
VK4RCQ,439.8750,-5,,FM,Banana Range,150.314482,-24.450308,0,QG55dn71rw,1047427,355.0,0.0,1566101.8,467893.4,5,
VK4RCR,146.8250,-0.6,,FM,Braeside,151.9252206,-28.39088095,0,QG51xo16ae,611074,6.6,15.1,1229401.1,125613.5,5,
VK4RDD,146.7500,-0.6,,FM,O'Rourke's House,151.9918837,-27.69125793,0,QG52xh94ac,688862,6.5,14.0,1300245.4,107218.6,5,
VK4RDD,439.2750,-5,,FM,O'Rourke's House,151.9918837,-27.69125793,0,QG52xh94ac,688862,6.5,14.0,1300245.4,107218.6,5,
VK4RDK B,438.3125,-5.4,,DV,Mt Tamborine,153.1831131,-27.99672931,0,QG62oa10xs,677694,16.7,24.2,1331267.4,18467.4,5,
VK4RDS A,1273.2000,20,,DV,Wilkes Knob,152.912493,-26.77817495,0,QG63kf93lf,802819,12.2,18.7,1432928.0,121898.3,5,
VK4RDS B,438.5500,-5.2,,DV,Wilkes Knob,152.912493,-26.77817495,0,QG63kf93lf,802819,12.2,18.7,1432928.0,121898.3,5,
VK4RDS C,146.7375,-0.6,,DV,Wilkes Knob,152.912493,-26.77817495,0,QG63kf93lf,802819,12.2,18.7,1432928.0,121898.3,5,
VK4RDW B,438.3500,-5.4,,DV,Wongawallan,153.2598807,-27.88335908,0,QG62pc17ex,691841,17.0,24.4,1345918.7,19642.1,5,
VK4RED,147.2500,0.6,,FM,Dalby,151.2519763,-27.21024521,0,QG52ps09fm,738082,0.3,7.4,1314888.9,193069.1,5,
VK4REG,146.9500,-0.6,91.5Hz,FM,Mt Mowbullan,151.6007642,-26.88856258,0,QG53tc26cr,774633,2.9,9.7,1361896.0,180818.0,5,
VK4REG,438.6500,-5,91.5Hz,FM,Mt Mowbullan,151.6007642,-26.88856258,0,QG53tc26cr,774633,2.9,9.7,1361896.0,180818.0,5,
VK4REG,53.8250,-1,91.5Hz,FM,Mt Mowbullan,151.6007642,-26.88856258,0,QG53tc26cr,774633,2.9,9.7,1361896.0,180818.0,5,
VK4REP,147.0750,0.6,,FM,Middlemount,148.6745963,-22.80955075,0,QG47ie05wq,1250321,347.9,352.1,1700696.4,713477.7,5,
VK4RET,146.6750,-0.6,91.5Hz,FM,Mt Kiangarow,151.5489115,-26.83066391,0,QG53se50up,780817,2.5,9.2,1365481.6,188816.0,5,
VK4RET,438.7000,-5,91.5Hz,FM,Mt Kiangarow,151.5489115,-26.83066391,0,QG53se50up,780817,2.5,9.2,1365481.6,188816.0,5,
VK4RGA,146.9000,-0.6,91.5Hz,FM,Kroombit Tops,150.9396977,-24.35662603,0,QG55lp24sj,1054529,358.5,3.6,1596094.4,443310.9,5,
VK4RGA,147.3750,0.6,91.5Hz,FM,Kroombit Tops,150.9396977,-24.35662603,0,QG55lp24sj,1054529,358.5,3.6,1596094.4,443310.9,5,
VK4RGA,53.7250,-1,,FM,Kroombit Tops,150.9396977,-24.35662603,0,QG55lp24sj,1054529,358.5,3.6,1596094.4,443310.9,5,
VK4RGC,146.7000,-0.6,123Hz,FM,Springbrook,153.2888591,-28.23486197,0,QG61ps43pp,655308,18.2,25.9,1315003.6,46204.3,5,
VK4RGC,438.6000,-5,123Hz,FM,Springbrook,153.2888591,-28.23486197,0,QG61ps43pp,655308,18.2,25.9,1315003.6,46204.3,5,
VK4RGL,439.8000,-5,91.5Hz,FM,Lady Larcom,151.1252439,-23.80434418,0,QG56ne56aw,1115407,359.6,4.4,1660062.1,490441.3,5,
VK4RGT,146.6250,-0.6,91.5Hz,FM,Maurice Hill,151.2425543,-23.93597675,0,QG56ob95ci,1100804,0.2,5.0,1650306.0,472390.3,5,
VK4RGT,438.0500,-5,,FM,Maurice Hill,151.2425543,-23.93597675,0,QG56ob95ci,1100804,0.2,5.0,1650306.0,472390.3,5,
VK4RGY,146.7750,-0.6,,FM,Gympie,152.6714233,-26.1877767,0,QG63it04nw,862951,9.8,15.9,1479019.2,190387.6,5,
VK4RGY,439.9500,-5,,FM,Gympie,152.6714233,-26.1877767,0,QG63it04nw,862951,9.8,15.9,1479019.2,190387.6,5,
VK4RHB,146.6500,-0.6,,FM,Ghost Hill,152.8374443,-25.31061322,0,QG64kq05lk,961537,9.9,15.4,1573221.6,284471.2,5,
VK4RHR,146.9250,-0.6,,FM,Hodgson Range,148.0335589,-22.69269225,0,QG47ah43as,1276813,345.1,349.1,1701765.0,764878.9,5,
VK4RHR,438.5000,-5,,FM,Hodgson Range,148.0335589,-22.69269225,0,QG47ah43as,1276813,345.1,349.1,1701765.0,764878.9,5,
VK4RHT,146.6750,-0.6,,FM,Hann Tableland,145.2534593,-16.9145725,0,QH23pc00jm,1970270,340.9,343.6,2316147.3,1454353.6,5,
VK4RKC,145.6250,0,,FM,Oceanview,152.8202094,-27.14555098,0,QG62ju85kb,761106,12.2,19.0,1393018.0,83752.2,5,
VK4RKC,147.9000,-0.6,,FM,Oceanview,152.8202094,-27.14555098,0,QG62ju85kb,761106,12.2,19.0,1393018.0,83752.2,5,
VK4RKC,29.6600,-100,,FM,Oceanview,152.8202094,-27.14555098,0,QG62ju85kb,761106,12.2,19.0,1393018.0,83752.2,5,
VK4RKC,446.500,-,,ATV,Oceanview,152.8202094,-27.14555098,0,QG62ju85kb,761106,12.2,19.0,1393018.0,83752.2,5,
VK4RKP,146.7250,-0.6,,FM,Mt Crosby,152.7979195,-27.52745194,0,QG62jl53sj,719206,12.6,19.8,1355372.4,46000.1,5,
VK4RKP,444.250,805.75,,ATV,Mt Crosby,152.7979195,-27.52745194,0,QG62jl53sj,719206,12.6,19.8,1355372.4,46000.1,5,
VK4RLB,1273.3500,20,,FM,Logan,153.1001913,-27.6274108,0,QG62ni29ak,715135,15.2,22.3,1361414.2,27185.0,5,
VK4RLB,147.6250,-0.6,,FM,Logan,153.1001913,-27.6274108,0,QG62ni29ak,715135,15.2,22.3,1361414.2,27185.0,5,
VK4RLB,29.1200,0,88.5Hz,FM,Logan,153.1001913,-27.6274108,0,QG62ni29ak,715135,15.2,22.3,1361414.2,27185.0,5,
VK4RLB,438.7500,-5,,FM,Logan,153.1001913,-27.6274108,0,QG62ni29ak,715135,15.2,22.3,1361414.2,27185.0,5,
VK4RLB,53.7250,-1,,FM,Logan,153.1001913,-27.6274108,0,QG62ni29ak,715135,15.2,22.3,1361414.2,27185.0,5,
VK4RLW,146.9750,-0.6,91.5Hz,FM,Spring Mountain,152.8790286,-27.71792408,0,QG62kg57lq,700290,13.6,21.0,1341425.8,24623.8,5,
VK4RLW,438.5000,-5,91.5Hz,FM,Spring Mountain,152.8790286,-27.71792408,0,QG62kg57lq,700290,13.6,21.0,1341425.8,24623.8,5,
VK4RMC,1273.5000,20,,FM,Mt Coot-tha,152.9471176,-27.46317516,0,QG62lm38pu,729307,13.7,20.7,1369051.0,46485.2,5,
VK4RMC,439.9750,-5,,DMR,Mt Coot-tha,152.9471176,-27.46317516,0,QG62lm38pu,729307,13.7,20.7,1369051.0,46485.2,5,
VK4RMG,446.500,836.5,,ATV,Oceanview,152.8202094,-27.14555098,0,QG62ju85kb,761106,12.2,19.0,1393018.0,83752.2,5,
VK4RMI,146.7000,-0.6,,FM,Four Mile Hill,139.5583114,-20.71273734,0,PG99sg68xw,1855669,318.8,320.9,1966134.5,1581836.5,5,
VK4RMK,147.0000,-0.6,,FM,Mt Blackwood,148.9433422,-21.03163824,0,QG48lx32ej,1439791,350.5,354.2,1899249.1,864718.6,5,
VK4RMM,147.1250,0.6,,FM,Stanthorpe,151.9469144,-28.65358139,0,QG51xi33pd,582386,7.1,16.0,1205358.8,139591.0,5,
VK4RMP,146.8000,-0.6,,FM,Midge Point,148.6766306,-20.64762154,0,QG49ii14en,1486052,349.7,353.2,1936111.9,915300.8,5,
VK4RNC,446.500,-,,ATV,Wilkes Knob,152.910371,-26.77726996,0,QG63kf93fk,802876,12.2,18.7,1432911.8,122023.3,5,
VK4RNL,147.2750,0.6,,FM,Doonan,152.9924871,-26.46213195,0,QG63lm99cc,838719,12.3,18.5,1467386.9,156173.8,5,
VK4RNL,439.3750,-5,,FM,Doonan,152.9924871,-26.46213195,0,QG63lm99cc,838719,12.3,18.5,1467386.9,156173.8,5,
VK4ROM,146.6500,-0.6,,FM,Grafton Range,148.8421778,-26.57539992,0,QG43kk11bv,839791,343.7,349.5,1298280.0,441816.2,5,
VK4RPU,146.7500,-0.6,,FM,Mt Perry,151.6880069,-25.19148493,0,QG54ut24nb,962853,2.9,8.4,1537049.0,326810.0,5,
VK4RPU,29.6300,-100,,FM,Mt Perry,151.6880069,-25.19148493,0,QG54ut24nb,962853,2.9,8.4,1537049.0,326810.0,5,
VK4RPU,438.7500,-5,,FM,Mt Perry,151.6880069,-25.19148493,0,QG54ut24nb,962853,2.9,8.4,1537049.0,326810.0,5,
VK4RRC,146.9250,-0.6,,FM,Wamuran,152.8231054,-27.03671622,0,QG62jx81se,772990,12.0,18.7,1403626.0,95308.4,5,
VK4RRC,438.3250,-5,91.5Hz,FM,Wamuran,152.8231054,-27.03671622,0,QG62jx81se,772990,12.0,18.7,1403626.0,95308.4,5,
VK4RRC,53.6250,-1,,FM,Wamuran,152.8231054,-27.03671622,0,QG62jx81se,772990,12.0,18.7,1403626.0,95308.4,5,
VK4RRR,146.9750,-0.6,,FM,Mt Seaview,148.7107986,-21.44095148,0,QG48in54he,1398808,349.3,353.0,1850267.1,837107.4,5,
VK4RSA B,438.2750,-5.4,,DV,Sarina,149.1695496,-21.49752105,0,QG48om00io,1385397,351.2,355.0,1853217.5,808164.3,5,
VK4RSA,146.6750,-0.6,,FM,Sarina,149.1695496,-21.49752105,0,QG48om00io,1385397,351.2,355.0,1853217.5,808164.3,5,
VK4RSA,147.0750,0.6,,P25 (NAC = 293),Sarina,149.1695496,-21.49752105,0,QG48om00io,1385397,351.2,355.0,1853217.5,808164.3,5,
VK4RSA,439.6250,-5,,FM,Sarina,149.1695496,-21.49752105,0,QG48om00io,1385397,351.2,355.0,1853217.5,808164.3,5,
VK4RSA,53.8000,-1,,FM,Sarina,149.1695496,-21.49752105,0,QG48om00io,1385397,351.2,355.0,1853217.5,808164.3,5,
VK4RSC,1273.3000,20,91.5Hz,FM,Wilkes Knob,152.912493,-26.77817495,0,QG63kf93lf,802819,12.2,18.7,1432928.0,121898.3,5,
VK4RSC,146.8500,-0.6,91.5Hz,FM,Wilkes Knob,152.912493,-26.77817495,0,QG63kf93lf,802819,12.2,18.7,1432928.0,121898.3,5,
VK4RSC,438.0750,-5,91.5Hz,FM,Wilkes Knob,152.912493,-26.77817495,0,QG63kf93lf,802819,12.2,18.7,1432928.0,121898.3,5,
VK4RSL,146.8250,-0.6,91.5Hz,FM,Noosa Heads,153.0975279,-26.38926797,0,QG63no16qn,848743,12.9,19.0,1479530.6,164139.2,5,
VK4RSL,438.1750,-5,91.5Hz,FM,Noosa Heads,153.0975279,-26.38926797,0,QG63no16qn,848743,12.9,19.0,1479530.6,164139.2,5,
VK4RSM,439.3000,-5,91.5Hz,FM,Spring Mountain,152.8790286,-27.71792408,0,QG62kg57lq,700290,13.6,21.0,1341425.8,24623.8,5,
VK4RSN,53.7000,-1,,FM,Wilkes Knob,152.912493,-26.77817495,0,QG63kf93lf,802819,12.2,18.7,1432928.0,121898.3,5,
VK4RSP,146.8250,-0.6,,FM,Roddas Lookout,148.1542224,-24.14237405,0,QG45bu85mt,1118058,343.8,348.3,1545705.4,641638.4,5,
VK4RSS,438.5750,-5,91.5Hz,FM,Ocean View,152.8293951,-27.13369494,0,QG62ju97mv,762573,12.2,19.0,1394610.8,84763.5,5,
VK4RTQ,147.2250,-1.6,,P25 (NAC = 293),Mt Kynoch,151.9558648,-27.50616557,0,QG52xl48qm,708905,6.0,13.4,1316626.7,116236.0,5,
VK4RTQ,438.0250,-5,91.5Hz,FM,Mt Kynoch,151.9558648,-27.50616557,0,QG52xl48qm,708905,6.0,13.4,1316626.7,116236.0,5,
VK4RTQ,439.4875,-5,,DMR,Mt Kynoch,151.9558648,-27.50616557,0,QG52xl48qm,708905,6.0,13.4,1316626.7,116236.0,5,
VK4RTV,446.500,-,,ATV,Oceanview,152.8202094,-27.14555098,0,QG62ju85kb,761106,12.2,19.0,1393018.0,83752.2,5,
VK4RUS B,438.4500,-5,,DV,Sarina,149.2376578,-21.39424773,0,QG48oo85mj,1395779,351.5,355.3,1865848.2,814952.1,5,
VK4RWM,147.1750,0.6,,FM,North Ipswich,152.7582875,-27.59031207,0,QG62jj08xh,711590,12.4,19.7,1347384.8,43046.0,5,
VK4RWM,438.3750,-5,91.5Hz,FM,North Ipswich,152.7582875,-27.59031207,0,QG62jj08xh,711590,12.4,19.7,1347384.8,43046.0,5,
VK4RWM,439.9250,-5,91.5Hz,FM,North Ipswich,152.7582875,-27.59031207,0,QG62jj08xh,711590,12.4,19.7,1347384.8,43046.0,5,
VK4RWN A,1273.1000,20,,DV,Springbrook,153.2888591,-28.23486197,0,QG61ps43pp,655308,18.2,25.9,1315003.6,46204.3,5,
VK4RWN AD,1298.3000,0,,DV,Springbrook,153.2888591,-28.23486197,0,QG61ps43pp,655308,18.2,25.9,1315003.6,46204.3,5,
VK4RWN B,438.2250,-5.4,,DV,Springbrook,153.2888591,-28.23486197,0,QG61ps43pp,655308,18.2,25.9,1315003.6,46204.3,5,
VK4RWN C,146.8375,-0.6,,DV,Springbrook,153.2888591,-28.23486197,0,QG61ps43pp,655308,18.2,25.9,1315003.6,46204.3,5,
VK4RWS,438.6750,-5,91.5Hz,FM,Blue Mountain,148.9678826,-21.60064568,0,QG48lj65du,1377114,350.2,354.1,1837885.8,808374.9,5,
VK4RXZ,439.9000,-5,,FM,Maleny,152.7997949,-26.79724575,0,QG63je58xp,798605,11.5,18.0,1425610.4,121672.9,5,
VK4RZA,438.1000,-5,91.5Hz,FM,Springbrook,153.2903511,-28.23262898,0,QG61ps44ue,655587,18.2,25.9,1315290.7,46059.7,5,
VK4RZB,1273.4000,20,91.5Hz,FM,Mt Coot-tha,152.9540427,-27.47974406,0,QG62lm44lu,727668,13.7,20.8,1367831.2,44538.8,5,
VK4RZB,438.2000,-5,91.5Hz,FM,Mt Coot-tha,152.9540427,-27.47974406,0,QG62lm44lu,727668,13.7,20.8,1367831.2,44538.8,5,
VK4RZC,438.1250,-5,91.5Hz,FM,Wilkes Knob,152.9154499,-26.77894393,0,QG63kf93ub,802794,12.2,18.7,1432998.0,121778.7,5,
VK4RZD,438.0500,-5,91.5Hz,FM,Mt Perseverance,152.1613356,-27.41336554,0,QG62bo90it,721365,7.5,14.8,1335293.3,102200.1,5,
VK5RAC,146.7500,-0.6,,FM,Pillaworta Hill,135.9540644,-34.39262403,0,PF75xo45ls,1406932,263.3,262.8,895629.9,1781435.1,5,
VK5RAC,439.8500,-5,,FM,Pillaworta Hill,135.9540644,-34.39262403,0,PF75xo45ls,1406932,263.3,262.8,895629.9,1781435.1,5,
VK5RAD,147.0000,-0.6,,FM,Crafers,138.6987726,-34.99845193,0,PF95ia30ui,1155787,260.3,259.2,643197.3,1575180.5,5,
VK5RAD,439.9250,-5,,FM,Crafers,138.6987726,-34.99845193,0,PF95ia30ui,1155787,260.3,259.2,643197.3,1575180.5,5,
VK5RAE,146.9750,-0.6,,FM,Mt Arden,137.9788059,-32.15191253,0,PF87xu73km,1249798,275.1,275.2,894982.5,1528866.0,5,
VK5RAH,146.7750,-0.6,,FM,Lobethal,138.8712497,-34.88277789,0,PF95kc48nd,1139506,260.9,259.8,636531.3,1555383.6,5,
VK5RBK,146.7250,-0.6,,FM,Mount Barker,138.9218588,-35.07098492,0,PF94lw02ox,1135870,259.8,258.6,621602.7,1560555.0,5,
VK5RBT,147.3500,0.6,,FM,Willalooka,140.4596726,-36.41602667,0,QF03fo50dd,1018806,250.8,248.8,429732.2,1517931.8,5,
VK5RBV,146.8250,-0.6,,FM,Mt Kitchener,139.005935,-34.5719765,0,PF95mk02rr,1126368,262.6,261.6,645613.6,1529335.2,5,
VK5RBV,439.8000,-5,,FM,Mt Kitchener,139.005935,-34.5719765,0,PF95mk02rr,1126368,262.6,261.6,645613.6,1529335.2,5,
VK5RCT,438.3250,-5,91.5Hz,FM,Moonta,137.6536304,-34.04730666,0,PF85tw88kp,1252057,265.3,264.7,780972.8,1621186.4,5,
VK5RDC,446.500,828.5,,ATV,The Bluff,138.1645445,-33.10593712,0,PF96bv94rn,1214312,270.4,270.1,808525.4,1541600.3,5,
VK5REP,146.8000,-0.6,,FM,Coolanie,136.7798231,-33.6054379,0,PF86jj34nq,1336239,267.2,266.8,875396.9,1681299.2,5,
VK5REX B,438.2250,-5.4,,DV,Winter Hill,135.8281648,-34.70165131,0,PF75vh91jo,1417715,261.9,261.3,890632.1,1803865.0,5,
VK5REX C,146.9625,-0.6,,DV,Winter Hill,135.8281648,-34.70165131,0,PF75vh91jo,1417715,261.9,261.3,890632.1,1803865.0,5,
VK5RHO,1273.3750,20,,FM,Anstey Hill,138.7494496,-34.8419086,0,PF95id97ww,1150479,261.1,260.1,648363.0,1563423.7,5,
VK5RHO,146.8500,-0.6,,FM,Anstey Hill,138.7494496,-34.8419086,0,PF95id97ww,1150479,261.1,260.1,648363.0,1563423.7,5,
VK5RHO,439.8750,-5,,FM,Anstey Hill,138.7494496,-34.8419086,0,PF95id97ww,1150479,261.1,260.1,648363.0,1563423.7,5,
VK5RKN,147.3750,0.6,,FM,Mt Benson,139.8114862,-37.03279016,0,PF92vx72jd,1091719,248.0,245.9,464654.6,1604725.5,5,
VK5RLD,147.3250,0.6,,FM,Moorook,140.3333241,-34.2500003,0,QF05ds90xa,1004353,264.5,263.6,575142.2,1403994.3,5,
VK5RLH,146.9250,-0.6,,FM,Bumbunga Hill,138.1304025,-33.90360264,0,PF96bc53pd,1208949,266.2,265.6,754518.4,1574340.8,5,
VK5RLZ,10350.00,-140,,ATV,Elizabeth,138.6490742,-34.74244786,0,PF95hg71vt,1159366,261.7,260.7,662046.4,1566985.3,5,
VK5RLZ,1273.5500,20,,FM,Elizabeth,138.6490742,-34.74244786,0,PF95hg71vt,1159366,261.7,260.7,662046.4,1566985.3,5,
VK5RLZ,146.6250,-0.6,,FM,Elizabeth,138.6490742,-34.74244786,0,PF95hg71vt,1159366,261.7,260.7,662046.4,1566985.3,5,
VK5RLZ,2415.000,-1165,,ATV,Elizabeth,138.6490742,-34.74244786,0,PF95hg71vt,1159366,261.7,260.7,662046.4,1566985.3,5,
VK5RLZ,439.9750,-5,91.5Hz,FM,Elizabeth,138.6490742,-34.74244786,0,PF95hg71vt,1159366,261.7,260.7,662046.4,1566985.3,5,
VK5RLZ,53.7750,-1,,FM,Elizabeth,138.6490742,-34.74244786,0,PF95hg71vt,1159366,261.7,260.7,662046.4,1566985.3,5,
VK5RLZ,5815.000,-80,,ATV,Elizabeth,138.6490742,-34.74244786,0,PF95hg71vt,1159366,261.7,260.7,662046.4,1566985.3,5,
VK5RMB,146.8750,-0.6,,FM,Mt Beevor,139.0347262,-34.92910361,0,PF95mb47ea,1124788,260.6,259.5,621177.0,1544273.7,5,
VK5RMG,146.9000,-0.6,,FM,The Bluff,140.570599,-37.72577138,0,QF02gg85lt,1051659,242.9,240.4,387656.7,1598173.5,5,
VK5RMK B,438.0750,-5.4,,DV,Renmark,140.7154301,-34.1585558,0,QF05iu51uw,969289,265.2,264.2,558136.6,1368017.0,5,
VK5RMN,146.7000,-0.6,,FM,The Bluff,138.1627721,-33.08640426,0,PF96bv99mg,1214764,270.5,270.2,810103.3,1541083.4,5,
VK5RNC,146.6500,-0.6,,FM,Naracoorte,140.7704499,-36.97904119,0,QF03ja25ka,1008073,247.0,244.6,383144.1,1532624.2,5,
VK5ROC,439.9500,-5,,FM,Lower Light,138.3750029,-34.54665609,0,PF95ek58at,1184258,262.8,261.9,694955.8,1580832.2,5,
VK5ROH,439.8250,-5,,FM,Blue Lake,140.7763492,-37.83314882,0,QF02je30db,1039118,242.0,239.4,369149.4,1591923.2,5,
VK5RSA,438.0250,-5,,FM,Adelaide CBD,138.6033836,-34.92782315,0,PF95hb27jh,1164159,260.7,259.6,654700.7,1579588.9,5,
VK5RSB,1273.5000,20,,FM,Summertown,138.7169783,-34.94923151,0,PF95ib62ae,1153885,260.5,259.5,644596.7,1571286.6,5,
VK5RSB,439.9000,-5,91.5Hz,FM,Summertown,138.7169783,-34.94923151,0,PF95ib62ae,1153885,260.5,259.5,644596.7,1571286.6,5,
VK5RSB,53.7500,-1,,FM,Summertown,138.7169783,-34.94923151,0,PF95ib62ae,1153885,260.5,259.5,644596.7,1571286.6,5,
VK5RSC,1273.4500,20,,FM,Mt Terrible,138.5017764,-35.33110131,0,PF94gq00fm,1175935,258.5,257.3,640916.0,1607725.6,5,
VK5RSC,147.6750,-118.055,141.3Hz,FM,Mt Terrible,138.5017764,-35.33110131,0,PF94gq00fm,1175935,258.5,257.3,640916.0,1607725.6,5,
VK5RSC,29.6200,-100,,FM,Mt Terrible,138.5017764,-35.33110131,0,PF94gq00fm,1175935,258.5,257.3,640916.0,1607725.6,5,
VK5RSC,29.6200,118.055,141.3Hz,FM,Mt Terrible,138.5017764,-35.33110131,0,PF94gq00fm,1175935,258.5,257.3,640916.0,1607725.6,5,
VK5RSC,438.0750,-5,,FM,Mt Terrible,138.5017764,-35.33110131,0,PF94gq00fm,1175935,258.5,257.3,640916.0,1607725.6,5,
VK5RSC,439.8250,-5,,FM,Mt Terrible,138.5017764,-35.33110131,0,PF94gq00fm,1175935,258.5,257.3,640916.0,1607725.6,5,
VK5RSE,146.8000,-0.6,,FM,Mt Graham,140.4468159,-37.5246726,0,QF02fl34ob,1054246,244.3,241.9,400263.1,1592603.8,5,
VK5RSV,146.6750,-0.6,,FM,Willunga Hill,138.5980211,-35.2731902,0,PF94hr14sk,1166738,258.8,257.6,636162.7,1597011.8,5,
VK5RVH B,438.5250,-5,,DV,Brown Hill,138.6463647,-35.50572521,0,PF94hl78np,1164476,257.5,256.2,620459.4,1604969.5,5,
VK5RWH,1286.250,-842,,ATV,O'Halloran Hill,138.5540057,-35.05194309,0,PF94gw67lm,1169267,260.0,258.9,651588.5,1589655.5,5,
VK5RWN A,1273.7000,20,,DV,Banksia Park,138.748772,-34.81375852,0,PF95ie94uq,1150445,261.3,260.2,650092.8,1562128.1,5,
VK5RWN AD,1299.7000,0,,DV,Banksia Park,138.748772,-34.81375852,0,PF95ie94uq,1150445,261.3,260.2,650092.8,1562128.1,5,
VK5RWN B,438.4000,-5.4,,DV,Banksia Park,138.748772,-34.81375852,0,PF95ie94uq,1150445,261.3,260.2,650092.8,1562128.1,5,
VK5RWN C,146.9375,-0.6,,DV,Banksia Park,138.748772,-34.81375852,0,PF95ie94uq,1150445,261.3,260.2,650092.8,1562128.1,5,
VK6RAA,146.8250,-0.6,,FM,Mt Barker,117.6470546,-34.65574682,0,OF85ti72po,3077814,258.8,258.7,2472069.5,3437154.3,5,
VK6RAA,439.9500,-5,,FM,Mt Barker,117.6470546,-34.65574682,0,OF85ti72po,3077814,258.8,258.7,2472069.5,3437154.3,5,
VK6RAK,147.0000,-0.6,,FM,Kalgoorlie,121.4602164,-30.81674951,0,PF09re53fx,2810975,268.6,268.8,2291195.2,3076076.1,5,
VK6RAL,146.7250,-0.6,,FM,Mt Clarence,117.8947009,-35.02478333,0,OF84wx74ib,3049902,258.1,258.0,2439181.1,3416778.3,5,
VK6RAL,439.9500,-5,,FM,Mt Clarence,117.8947009,-35.02478333,0,OF84wx74ib,3049902,258.1,258.0,2439181.1,3416778.3,5,
VK6RAP,146.7000,-0.6,,FM,Roleystone,116.0515497,-32.10005215,0,OF87av65ex,3275956,263.5,263.6,2704507.6,3584602.4,5,
VK6RAP,439.8000,-5,123Hz,FM,Roleystone,116.0515497,-32.10005215,0,OF87av65ex,3275956,263.5,263.6,2704507.6,3584602.4,5,
VK6RAP,53.8000,-1,,FM,Roleystone,116.0515497,-32.10005215,0,OF87av65ex,3275956,263.5,263.6,2704507.6,3584602.4,5,
VK6RAV B,438.9250,-5,,DV,Hoddy Well,116.4889882,-31.63104189,0,OF88fi88qn,3247802,264.6,264.7,2685772.1,3545566.8,5,
VK6RAV,147.2750,0.6,,FM,Hoddy Well,116.4889882,-31.63104189,0,OF88fi88qn,3247802,264.6,264.7,2685772.1,3545566.8,5,
VK6RAV,438.5250,-5,,FM,Hoddy Well,116.4889882,-31.63104189,0,OF88fi88qn,3247802,264.6,264.7,2685772.1,3545566.8,5,
VK6RAW,147.0000,-0.6,,FM,Fairfield,117.5215985,-33.79398496,0,OF86se29ok,3104008,260.6,260.6,2511293.0,3445379.3,5,
VK6RBN,147.3500,0.6,,FM,Chapman Hill,115.3701635,-33.81446999,0,OF76qe44km,3299794,259.9,259.9,2699989.3,3644603.3,5,
VK6RBN,438.6750,-5,,FM,Chapman Hill,115.3701635,-33.81446999,0,OF76qe44km,3299794,259.9,259.9,2699989.3,3644603.3,5,
VK6RBY,146.6500,-0.6,,FM,Harvey,115.9260233,-33.10002042,0,OF76xv15cx,3263954,261.5,261.5,2676552.1,3593425.8,5,
VK6RBY,438.6500,-5,,FM,Harvey,115.9260233,-33.10002042,0,OF76xv15cx,3263954,261.5,261.5,2676552.1,3593425.8,5,
VK6RCT,147.2000,0.6,,FM,Yandan Hill,115.5981692,-30.75836347,0,OF79tf17sx,3354393,265.9,266.1,2802162.3,3636554.2,5,
VK6RCT,438.5250,-5,,FM,Yandan Hill,115.5981692,-30.75836347,0,OF79tf17sx,3354393,265.9,266.1,2802162.3,3636554.2,5,
VK6REC,147.1750,0.6,,FM,Wooroloo,116.3623984,-31.79286947,0,OF88ee39lr,3255211,264.3,264.3,2689994.4,3556698.7,5,
VK6REX,146.8500,-0.6,,FM,Exmouth,114.150467,-21.78225418,0,OG78bf82bg,3863528,280.5,281.0,3444782.1,3974241.7,5,
VK6RFM,146.9500,-0.6,,FM,Attadale,115.7876059,-32.02670632,0,OF77vx43mo,3302078,263.6,263.6,2730672.8,3609845.6,5,
VK6RGF,438.1250,-5,,FM,Kalgoorlie,121.4727815,-30.7658329,0,PF09rf66re,2811262,268.8,268.9,2292611.5,3075073.6,5,
VK6RGN,147.0000,-0.6,,FM,Geraldton,114.6774446,-28.68293663,0,OG71ih16hc,3507291,269.3,269.6,2983107.5,3750459.9,5,
VK6RHF,29.6800,-100,179.9Hz,FM,Leeming,116.0707907,-32.1861746,0,OF87at85lh,3272036,263.4,263.4,2699312.8,3582419.7,5,
VK6RKN,147.3250,0.6,,FM,Kellerberrin,117.7098468,-31.62278019,0,OF88uj50em,3135506,265.2,265.3,2579361.9,3429895.6,5,
