Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,Mode,TStep,Skip,Comment,URCALL,RPT1CALL,RPT2CALL
725,WICEN43S WICU43,465.9125,,0,TSQL,167.9,167.9,023,NN,FM,5.00,S,WICEN43S WICU43,,WICEN43S,
726,WICEN44R WICU44,455.9125,+,10,TSQL,167.9,167.9,023,NN,FM,5.00,S,WICEN44R WICU44,,WICEN44R,
727,WICEN81S WICU81,484.8250,,0,TSQL,151.4,151.4,023,NN,FM,5.00,S,WICEN81S WICU81,,WICEN81S,
728,WICV-01 WICV01,159.7750,,0,,88.5,88.5,023,NN,FM,5.00,S,WICV-01 WICV01,,WICV-01,
729,WICV-02 WICV02,164.3750,-,4.6,,88.5,88.5,023,NN,FM,5.00,S,WICV-02 WICV02,,WICV-02,
730,WICV-03 WICV03,164.3750,,0,,88.5,88.5,023,NN,FM,5.00,S,WICV-03 WICV03,,WICV-03,
731,WICV-04 WICV04,159.7750,+,4.6,,88.5,88.5,023,NN,FM,5.00,S,WICV-04 WICV04,,WICV-04,
732,WICV-11 WICV11,159.7750,,0,TSQL,123.0,123.0,023,NN,FM,5.00,S,WICV-11 WICV11,,WICV-11,
733,WICV-12 WICV12,164.3750,-,4.6,TSQL,123.0,123.0,023,NN,FM,5.00,S,WICV-12 WICV12,,WICV-12,
734,WICV-13 WICV13,164.3750,,0,TSQL,123.0,123.0,023,NN,FM,5.00,S,WICV-13 WICV13,,WICV-13,
735,WICV-14 WICV14,159.7750,+,4.6,TSQL,123.0,123.0,023,NN,FM,5.00,S,WICV-14 WICV14,,WICV-14,
736,WICV-21 WICV21,159.7750,,0,TSQL,103.5,103.5,023,NN,FM,5.00,S,WICV-21 WICV21,,WICV-21,
737,WICV-22 WICV22,164.3750,-,4.6,TSQL,103.5,103.5,023,NN,FM,5.00,S,WICV-22 WICV22,,WICV-22,
738,WICV-23 WICV23,164.3750,,0,TSQL,103.5,103.5,023,NN,FM,5.00,S,WICV-23 WICV23,,WICV-23,
739,WICV-24 WICV24,159.7750,+,4.6,TSQL,103.5,103.5,023,NN,FM,5.00,S,WICV-24 WICV24,,WICV-24,
740,WICV-31 WICV31,159.7750,,0,TSQL,151.4,151.4,023,NN,FM,5.00,S,WICV-31 WICV31,,WICV-31,
741,WICV-32 WICV32,164.3750,-,4.6,TSQL,151.4,151.4,023,NN,FM,5.00,S,WICV-32 WICV32,,WICV-32,
742,WICV-33 WICV33,164.3750,,0,TSQL,151.4,151.4,023,NN,FM,5.00,S,WICV-33 WICV33,,WICV-33,
743,WICV-34 WICV34,159.7750,+,4.6,TSQL,151.4,151.4,023,NN,FM,5.00,S,WICV-34 WICV34,,WICV-34,
744,WICV-41 WICV41,159.7750,,0,TSQL,167.9,167.9,023,NN,FM,5.00,S,WICV-41 WICV41,,WICV-41,
745,WICV-42 WICV42,164.3750,-,4.6,TSQL,167.9,167.9,023,NN,FM,5.00,S,WICV-42 WICV42,,WICV-42,
746,WICV-43 WICV43,164.3750,,0,TSQL,167.9,167.9,023,NN,FM,5.00,S,WICV-43 WICV43,,WICV-43,
747,WICV-44 WICV44,159.7750,+,4.6,TSQL,167.9,167.9,023,NN,FM,5.00,S,WICV-44 WICV44,,WICV-44,
748,WICV-51 WICV51,160.0125,,0,TSQL,151.4,151.4,023,NN,FM,5.00,S,WICV-51 WICV51,,WICV-51,
749,WICV-52 WICV52,164.6125,-,4.6,TSQL,151.4,151.4,023,NN,FM,5.00,S,WICV-52 WICV52,,WICV-52,
750,WICV-53 WICV53,164.6125,,0,TSQL,151.4,151.4,023,NN,FM,5.00,S,WICV-53 WICV53,,WICV-53,
751,WICV-54 WICV54,160.0125,+,4.6,TSQL,151.4,151.4,023,NN,FM,5.00,S,WICV-54 WICV54,,WICV-54,
752,WICV-61 WICV61,159.2125,,0,,88.5,88.5,023,NN,FM,5.00,S,WICV-61 WICV61,,WICV-61,
753,WICV-62 WICV62,163.8125,-,4.6,,88.5,88.5,023,NN,FM,5.00,S,WICV-62 WICV62,,WICV-62,
754,WICV-63 WICV63,163.8125,,0,,88.5,88.5,023,NN,FM,5.00,S,WICV-63 WICV63,,WICV-63,
755,WICV-64 WICV64,159.2125,+,4.6,,88.5,88.5,023,NN,FM,5.00,S,WICV-64 WICV64,,WICV-64,
756,WICV-71 WICV71,159.2125,,0,TSQL,123.0,123.0,023,NN,FM,5.00,S,WICV-71 WICV71,,WICV-71,
757,WICV-72 WICV72,163.8125,-,4.6,TSQL,123.0,123.0,023,NN,FM,5.00,S,WICV-72 WICV72,,WICV-72,
758,WICV-73 WICV73,163.8125,,0,TSQL,123.0,123.0,023,NN,FM,5.00,S,WICV-73 WICV73,,WICV-73,
759,WICV-74 WICV74,159.2125,+,4.6,TSQL,123.0,123.0,023,NN,FM,5.00,S,WICV-74 WICV74,,WICV-74,
760,WICV-81 WICV81,159.2125,,0,TSQL,151.4,151.4,023,NN,FM,5.00,S,WICV-81 WICV81,,WICV-81,
761,WICV-82 WICV82,163.8125,-,4.6,TSQL,151.4,151.4,023,NN,FM,5.00,S,WICV-82 WICV82,,WICV-82,
762,WICV-83 WICV83,163.8125,,0,TSQL,151.4,151.4,023,NN,FM,5.00,S,WICV-83 WICV83,,WICV-83,
763,WICV-84 WICV84,159.2125,+,4.6,TSQL,151.4,151.4,023,NN,FM,5.00,S,WICV-84 WICV84,,WICV-84,
764,WICV-91 WICV91,161.4500,,0,,88.5,88.5,023,NN,FM,5.00,S,WICV-91 WICV91,,WICV-91,
765,WICV-92 WICV92,161.4500,,0,TSQL,123.0,123.0,023,NN,FM,5.00,S,WICV-92 WICV92,,WICV-92,
766,WICV-93 WICV93,161.4500,,0,TSQL,151.4,151.4,023,NN,FM,5.00,S,WICV-93 WICV93,,WICV-93,
767,WICV-94 WICV94,154.4125,,0,,88.5,88.5,023,NN,FM,5.00,S,WICV-94 WICV94,,WICV-94,
768,WICV-95 WICV95,154.4125,,0,TSQL,123.0,123.0,023,NN,FM,5.00,S,WICV-95 WICV95,,WICV-95,
769,WICV-96 WICV96,154.4125,,0,TSQL,151.4,151.4,023,NN,FM,5.00,S,WICV-96 WICV96,,WICV-96,
770,ESOAIR1 ESAIR1,468.5750,,0,TSQL,107.2,107.2,023,NN,FM,5.00,S,ESOAIR1 ESAIR1,,ESOAIR1,
771,ESORPT1 ESRPT1,421.8375,-,5,TSQL,110.9,110.9,023,NN,FM,5.00,S,ESORPT1 ESRPT1,,ESORPT1,
772,ESORPT2 ESRPT2,421.9250,-,5,TSQL,110.9,110.9,023,NN,FM,5.00,S,ESORPT2 ESRPT2,,ESORPT2,
773,ESOSIM1 ESSIM1,412.2750,-,9.25,TSQL,110.9,110.9,023,NN,FM,5.00,S,ESOSIM1 ESSIM1,,ESOSIM1,
774,ESOSIM10 ESSI10,412.6000,-,9.575,TSQL,110.9,110.9,023,NN,FM,5.00,S,ESOSIM10 ESSI10,,ESOSIM10,
775,ESOSIM2 ESSIM2,412.3250,-,9.3,TSQL,110.9,110.9,023,NN,FM,5.00,S,ESOSIM2 ESSIM2,,ESOSIM2,
776,ESOSIM3 ESSIM3,412.3500,-,9.325,TSQL,110.9,110.9,023,NN,FM,5.00,S,ESOSIM3 ESSIM3,,ESOSIM3,
777,ESOSIM4 ESSIM4,412.4000,-,9.375,TSQL,110.9,110.9,023,NN,FM,5.00,S,ESOSIM4 ESSIM4,,ESOSIM4,
778,ESOSIM5 ESSIM5,412.4500,-,9.425,TSQL,110.9,110.9,023,NN,FM,5.00,S,ESOSIM5 ESSIM5,,ESOSIM5,
779,ESOSIM6 ESSIM6,412.5000,-,9.475,TSQL,110.9,110.9,023,NN,FM,5.00,S,ESOSIM6 ESSIM6,,ESOSIM6,
780,ESOSIM7 ESSIM7,412.5250,-,9.5,TSQL,110.9,110.9,023,NN,FM,5.00,S,ESOSIM7 ESSIM7,,ESOSIM7,
781,ESOSIM8 ESSIM8,412.5500,-,9.525,TSQL,110.9,110.9,023,NN,FM,5.00,S,ESOSIM8 ESSIM8,,ESOSIM8,
782,ESOSIM9 ESSIM9,412.5750,-,9.55,TSQL,110.9,110.9,023,NN,FM,5.00,S,ESOSIM9 ESSIM9,,ESOSIM9,
783,RFSFG01 RFS 01,161.1500,,0,,88.5,88.5,023,NN,FM,5.00,S,RFSFG01 RFS 01,,RFSFG01,
784,RFSFG02 RFS 02,161.0625,,0,,88.5,88.5,023,NN,FM,5.00,S,RFSFG02 RFS 02,,RFSFG02,
785,RFSFG03 RFS 03,161.0750,,0,,88.5,88.5,023,NN,FM,5.00,S,RFSFG03 RFS 03,,RFSFG03,
786,RFSFG04 RFS 04,161.1125,,0,,88.5,88.5,023,NN,FM,5.00,S,RFSFG04 RFS 04,,RFSFG04,
787,RFSFG05 RFS 05,161.0875,,0,,88.5,88.5,023,NN,FM,5.00,S,RFSFG05 RFS 05,,RFSFG05,
788,RFSFG06 RFS 06,161.0375,,0,,88.5,88.5,023,NN,FM,5.00,S,RFSFG06 RFS 06,,RFSFG06,
789,RFSFG07 RFS 07,161.0125,,0,,88.5,88.5,023,NN,FM,5.00,S,RFSFG07 RFS 07,,RFSFG07,
790,RFSFG08 RFS 08,161.0500,,0,,88.5,88.5,023,NN,FM,5.00,S,RFSFG08 RFS 08,,RFSFG08,
791,RFSFG09 RFS 09,161.1875,,0,,88.5,88.5,023,NN,FM,5.00,S,RFSFG09 RFS 09,,RFSFG09,
792,RFSFG10 RFS 10,161.2125,,0,,88.5,88.5,023,NN,FM,5.00,S,RFSFG10 RFS 10,,RFSFG10,
793,RFSFG11 RFS 11,161.2250,,0,,88.5,88.5,023,NN,FM,5.00,S,RFSFG11 RFS 11,,RFSFG11,
794,RFSFG12 RFS 12,161.2375,,0,,88.5,88.5,023,NN,FM,5.00,S,RFSFG12 RFS 12,,RFSFG12,
795,RFSFG13 RFS 13,161.2500,,0,,88.5,88.5,023,NN,FM,5.00,S,RFSFG13 RFS 13,,RFSFG13,
796,RFSFG14 RFS 14,161.3375,,0,,88.5,88.5,023,NN,FM,5.00,S,RFSFG14 RFS 14,,RFSFG14,
797,RFSFG15 RFS 15,161.3625,,0,,88.5,88.5,023,NN,FM,5.00,S,RFSFG15 RFS 15,,RFSFG15,
798,RFSFG16 RFS 16,161.3750,,0,,88.5,88.5,023,NN,FM,5.00,S,RFSFG16 RFS 16,,RFSFG16,
799,RFSFG17 RFS 17,161.3875,,0,,88.5,88.5,023,NN,FM,5.00,S,RFSFG17 RFS 17,,RFSFG17,
800,RFSFG18 RFS 18,161.4125,,0,,88.5,88.5,023,NN,FM,5.00,S,RFSFG18 RFS 18,,RFSFG18,
801,RFSFG19 RFS 19,161.4500,,0,,88.5,88.5,023,NN,FM,5.00,S,RFSFG19 RFS 19,,RFSFG19,
802,RFSFG20 RFS 20,161.4625,,0,,88.5,88.5,023,NN,FM,5.00,S,RFSFG20 RFS 20,,RFSFG20,
803,RFSFGR1 RFS R1,158.5250,+,4.6,,88.5,88.5,023,NN,FM,5.00,S,RFSFGR1 RFS R1,,RFSFGR1,
804,RFSFGR2 RFS R2,158.7875,+,4.6,TSQL,110.9,110.9,023,NN,FM,5.00,S,RFSFGR2 RFS R2,,RFSFGR2,
805,RFSFGR3 RFS R3,158.8125,+,4.6,TSQL,110.9,110.9,023,NN,FM,5.00,S,RFSFGR3 RFS R3,,RFSFGR3,
806,RFSFGR4 RFS R4,158.9000,+,4.6,TSQL,110.9,110.9,023,NN,FM,5.00,S,RFSFGR4 RFS R4,,RFSFGR4,
