Group No,Group Name,Name,Sub Name,Repeater Call Sign,Gateway Call Sign,Frequency,Dup,Offset,Mode,TONE,Repeater Tone,RPT1USE,Position,Latitude,Longitude,UTC Offset
9,Germany,Friedrichshafen,Baden-Wu,DB0COM B,DB0COM G,439.475000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,47.678400,9.506000,+1:00
9,Germany,Gummersbach,North Rh,DB0CW  B,DB0CW  G,439.493750,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,51.039500,7.457333,+1:00
9,Germany,Steinau a.d.Stra,Hesse,DB0CWS B,DB0CWS G,439.500000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,50.314500,9.434500,+1:00
9,Germany,Dammer Berge,Baden-Wu,DB0DAM B,DB0DAM G,439.525000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,52.558167,8.211000,+1:00
9,Germany,Hochblauen,Baden-Wu,DB0DB  B,DB0DB  G,439.587500,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,50.682000,7.248333,+1:00
9,Germany,Bonn / Koln am R,North Rh,DB0DBN B,DB0DBN G,439.531250,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,50.682000,7.248333,+1:00
9,Germany,Essen,North Rh,DB0DDE B,DB0DDE G,439.537500,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,51.461500,7.027000,+1:00
9,Germany,Dortmund,North Rh,DB0DDO C,DB0DDO G,145.725000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,51.475000,7.437500,+1:00
9,Germany,Berlin,Berlin,DB0DF  B,DB0DF  G,439.462500,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,52.535500,13.485500,+1:00
9,Germany,Karlsbad,Baden-Wu,DB0DJ  B,DB0DJ  G,439.500000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,48.878333,8.507500,+1:00
9,Germany,Karlsbad,Baden-Wu,DB0DJ  C,DB0DJ  G,145.762500,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,48.878333,8.507500,+1:00
9,Germany,Laboe,Schleswi,DB0DMB B,DB0DMB G,438.325000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,54.412200,10.230700,+1:00
9,Germany,Laboe,Schleswi,DB0DMB C,DB0DMB G,145.587500,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,54.412200,10.230700,+1:00
9,Germany,Donauwoerth,Bavaria,DB0DON B,DB0DON G,439.468750,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,48.733333,10.786833,+1:00
9,Germany,Doerenberg,Baden-Wu,DB0DOS B,DB0DOS G,439.456250,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,52.183333,8.050000,+1:00
9,Germany,Trier,Rhinelan,DB0DTR B,DB0DTR G,439.487500,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,49.776700,6.580000,+1:00
9,Germany,Trier,Rhinelan,DB0DTR C,DB0DTR G,438.400000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,49.776700,6.580000,+1:00
9,Germany,Dusseldorf,North Rh,DB0DZ  C,DB0DZ  G,145.687500,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,51.221300,6.771700,+1:00
9,Germany,Ellerhoop,Schleswi,DB0EAT B,DB0EAT G,438.400000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,53.727000,9.767000,+1:00
9,Germany,Ellerhoop,Schleswi,DB0EAT C,DB0EAT G,145.575000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,53.727000,9.767000,+1:00
9,Germany,Emsland / Soegel,Baden-Wu,DB0ELD B,DB0ELD G,439.587500,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,52.851667,7.521833,+1:00
9,Germany,Erkelenz,North Rh,DB0ERK B,DB0ERK G,439.456250,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,51.122000,6.201500,+1:00
9,Germany,Auersberg,Saxony,DB0ERZ B,DB0ERZ G,439.525000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,50.456200,12.646800,+1:00
9,Germany,Allgaeu,Bavaria,DB0ESS B,DB0ESS G,439.512500,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,47.553333,10.316667,+1:00
9,Germany,Allgaeu,Bavaria,DB0ESS C,DB0ESS G,145.762500,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,47.553333,10.316667,+1:00
9,Germany,Feuchtwangen,Bavaria,DB0FEU B,DB0FEU G,439.500000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,49.166667,10.333317,+1:00
9,Germany,Wolfenbuettel,Lower Sa,DB0FHW B,DB0FHW G,439.487500,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,52.178333,10.559833,+1:00
9,Germany,Flugplatz Freibu,Baden-Wu,DB0FRB B,DB0FRB G,439.500000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,48.019300,7.838500,+1:00
9,Germany,Flugplatz Freibu,Baden-Wu,DB0FRB C,DB0FRB G,144.625000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,48.019300,7.838500,+1:00
9,Germany,HH Lokstedt,Hamburg,DB0FS  B,DB0FS  G,439.562500,DUP+,7.600000,DV,OFF,88.5Hz,YES,Approximate,53.599400,9.965100,+1:00
9,Germany,Suhl Erleshuegel,Thuringi,DB0FTS B,DB0FTS G,438.537500,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,50.612500,10.745300,+1:00
9,Germany,Schweinfurt,Bavaria,DB0FWS B,DB0FWS G,439.537500,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,50.044333,10.210167,+1:00
9,Germany,Hatten,Lower Sa,DB0FZH B,DB0FZH G,439.500000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,53.027200,8.331300,+1:00
9,Germany,Gummersbach,North Rh,DB0GM  B,DB0GM  G,438.450000,DUP+,7.600000,DV,OFF,88.5Hz,YES,Approximate,50.976500,7.516000,+1:00
9,Germany,Gummersbach,North Rh,DB0GM  C,DB0GM  G,144.625000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,50.976500,7.516000,+1:00
9,Germany,Hagen,North Rh,DB0HAA B,DB0HAA G,439.587500,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,51.362367,7.463167,+1:00
9,Germany,Zeil am Main,Baden-Wu,DB0HAS B,DB0HAS G,439.975000,DUP-,9.400000,DV,OFF,88.5Hz,YES,Approximate,50.013700,10.591000,+1:00
9,Germany,Zeil am Main,Baden-Wu,DB0HAS C,DB0HAS G,144.850000,DUP-,0.000000,DV,OFF,88.5Hz,YES,Approximate,50.013700,10.591000,+1:00
9,Germany,Neuhaus,Bavaria,DB0HCC B,DB0HCC G,438.575000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,53.815200,9.035000,+1:00
9,Germany,Hermsdorf,North Rh,DB0HDF B,DB0HDF G,439.850000,DUP-,9.400000,DV,OFF,88.5Hz,YES,Approximate,50.907833,11.852833,+1:00
9,Germany,Herford,North Rh,DB0HFD B,DB0HFD G,438.525000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,52.140000,8.720000,+1:00
9,Germany,Bremen,Bremen,DB0HFT B,DB0HFT G,439.487500,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,53.072500,8.793500,+1:00
9,Germany,Greifswald,Mecklenb,DB0HGW B,DB0HGW G,439.475000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,54.095500,13.377000,+1:00
9,Germany,Greifswald,Mecklenb,DB0HGW C,DB0HGW G,144.625000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,54.095500,13.377000,+1:00
9,Germany,Gr.Feldberg/Fran,Hesse,DB0HRF B,DB0HRF G,439.450000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,50.232000,8.458000,+1:00
9,Germany,Hoher Meissner/K,Hesse,DB0HRM B,DB0HRM G,439.525000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,51.208000,9.846500,+1:00
9,Germany,Rimberg / Bad He,Hesse,DB0HRR C,DB0HRR G,145.700000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,50.797500,9.461167,+1:00
9,Germany,Meschede,North Rh,DB0HSK B,DB0HSK G,439.506250,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,51.388333,8.285833,+1:00
9,Germany,Husum,Schleswi,DB0HUS B,DB0HUS G,438.425000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,54.487700,9.048800,+1:00
9,Germany,Husum,Schleswi,DB0HUS C,DB0HUS G,145.700000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,54.487700,9.048800,+1:00
9,Germany,Bad Soden,Hesse,DB0ICM B,DB0ICM G,439.975000,DUP-,9.400000,DV,OFF,88.5Hz,YES,Approximate,50.137833,8.511500,+1:00
9,Germany,Goettelborn,Saarland,DB0IKS B,DB0IKS G,439.462500,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,49.343667,7.038333,+1:00
9,Germany,Handewitt,Schleswi,DB0IR  B,DB0IR  G,438.300000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,54.733800,9.340200,+1:00
9,Germany,Handewitt,Schleswi,DB0IR  C,DB0IR  G,144.950000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,54.733800,9.340200,+1:00
9,Germany,Itzehoe,Baden-Wu,DB0IZ  B,DB0IZ  G,439.462500,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,53.871833,9.492833,+1:00
9,Germany,Cologne,North Rh,DB0KOE C,DB0KOE G,144.937500,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,50.930000,6.950000,+1:00
9,Germany,Kuhlungsborn,Mecklenb,DB0KUE B,DB0KUE G,430.400000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,54.120000,11.690000,+1:00
9,Germany,Kuhlungsborn,Mecklenb,DB0KUE C,DB0KUE G,145.700000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,54.120000,11.690000,+1:00
9,Germany,Ludwigsburg,Baden-Wu,DB0LBX B,DB0LBX G,439.550000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,48.882833,9.189333,+1:00
9,Germany,Leonberg,Baden-Wu,DB0LEO B,DB0LEO G,145.575000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,48.796083,9.009550,+1:00
9,Germany,Leonberg,Baden-Wu,DB0LEO C,DB0LEO G,145.575000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,48.796083,9.009550,+1:00
9,Germany,Leer,Hesse,DB0LER B,DB0LER G,439.450000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,53.264000,7.436333,+1:00
9,Germany,Kruft,Baden-Wu,DB0LJ  B,DB0LJ  G,439.825000,DUP-,9.400000,DV,OFF,88.5Hz,YES,Approximate,50.388300,7.341000,+1:00
9,Germany,Lychen,Brandenb,DB0LY  B,DB0LY  G,439.500000,DUP-,7.000000,DV,OFF,88.5Hz,YES,Approximate,53.214900,13.306317,+1:00
9,Germany,Taunus,Hesse,DB0MOT B,DB0MOT G,439.437500,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,50.220000,8.440000,+1:00
9,Germany,Taunus,Hesse,DB0MOT C,DB0MOT G,145.700000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,50.220000,8.440000,+1:00
9,Germany,Gaensehals,Rhinelan,DB0MYK B,DB0MYK G,439.562500,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,50.396833,7.205000,+1:00
9,Germany,Marl,North Rh,DB0NG  B,DB0NG  G,439.575000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,51.684500,7.100000,+1:00
9,Germany,Nideggen,North Rh,DB0NIS B,DB0NIS G,438.475000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,50.690000,6.480000,+1:00
9,Germany,Ortenau,Baden-Wu,DB0ORT B,DB0ORT G,439.506250,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,48.557800,8.103300,+1:00
9,Germany,Meerbusch,North Rh,DB0OTV B,DB0OTV G,439.506250,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,51.260000,6.620000,+1:00
9,Germany,Pobenhausen,Hesse,DB0POB B,DB0POB G,439.500000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,48.650000,11.380000,+1:00
9,Germany,Pobenhausen,Hesse,DB0POB C,DB0POB G,145.587500,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,48.650000,11.380000,+1:00
9,Germany,Steinach/Straubi,Bavaria,DB0RDH B,DB0RDH G,439.475000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,48.948667,12.850833,+1:00
9,Germany,Steinach/Straubi,Bavaria,DB0RDH C,DB0RDH G,145.762500,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,48.948667,12.850833,+1:00
9,Germany,Reutlingen,Baden-Wu,DB0REU B,DB0REU G,439.575000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,48.500000,9.190000,+1:00
9,Germany,Reutlingen,Baden-Wu,DB0REU C,DB0REU G,145.737500,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,48.500000,9.190000,+1:00
9,Germany,Goppingen,Baden-Wu,DB0RIG B,DB0RIG G,439.050000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,48.690500,9.831167,+1:00
9,Germany,Kreuzberg/Rhon,Bavaria,DB0RKB B,DB0RKB G,439.587500,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,50.368000,9.978500,+1:00
9,Germany,Dormagen,North Rh,DB0RKD B,DB0RKD G,438.425000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,51.105300,6.827700,+1:00
9,Germany,Dormagen,North Rh,DB0RKD C,DB0RKD G,145.737500,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,51.105300,6.827700,+1:00
9,Germany,Zabelstein,Bavaria,DB0RZS B,DB0RZS G,439.875000,DUP-,9.400000,DV,OFF,88.5Hz,YES,Approximate,49.945167,10.454000,+1:00
9,Germany,Zabelstein,Bavaria,DB0RZS C,DB0RZS G,145.612500,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,49.945167,10.454000,+1:00
9,Germany,Hamburg,Lower Sa,DB0SAT B,DB0SAT G,439.500000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,53.436667,9.989167,+1:00
9,Germany,Hamburg,Lower Sa,DB0SAT C,DB0SAT G,145.775000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,53.436667,9.989167,+1:00
9,Germany,Hohenstein-Ernst,Saxony,DB0SBX B,DB0SBX G,439.500000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,50.806700,12.694200,+1:00
9,Germany,Hohenstein-Ernst,Saxony,DB0SBX C,DB0SBX G,145.687500,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,50.806700,12.694200,+1:00
9,Germany,Giessen,Hesse,DB0SIF B,DB0SIF G,439.487500,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,50.577500,8.668333,+1:00
9,Germany,Gottingen,Lower Sa,DB0SN  B,DB0SN  G,439.500000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,51.473833,9.765833,+1:00
9,Germany,Stuttgart,Baden-Wu,DB0ST  B,DB0ST  G,438.525000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,48.747167,9.165500,+1:00
9,Germany,Thalmassing,Bavaria,DB0THM B,DB0THM G,439.512500,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,49.077300,11.175300,+1:00
9,Germany,Thalmassing,Bavaria,DB0THM C,DB0THM G,145.575000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,49.077300,11.175300,+1:00
9,Germany,Titisee Schwarzw,Baden-Wu,DB0TIT B,DB0TIT G,439.487500,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,47.947700,8.233500,+1:00
9,Germany,Koeln,Baden-Wu,DB0TUV B,DB0TUV G,439.587500,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,50.924000,6.992333,+1:00
9,Germany,Muenchen,Bavaria,DB0TVM B,DB0TVM G,439.575000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,48.174667,11.553500,+1:00
9,Germany,Ulm University,Baden-Wu,DB0ULM B,DB0ULM G,439.587500,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,48.420200,9.945500,+1:00
9,Germany,Scharbeutz,Schleswi,DB0USK B,DB0USK G,438.475000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,54.022583,10.754550,+1:00
9,Germany,Scharbeutz,Schleswi,DB0USK C,DB0USK G,145.575000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,54.022583,10.754550,+1:00
9,Germany,Wiesbaden,Hesse,DB0VA  B,DB0VA  G,438.325000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,50.020000,8.110000,+1:00
9,Germany,Nuernberg,Bavaria,DB0VOX B,DB0VOX G,439.525000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,49.426000,11.039000,+1:00
9,Germany,Moenchweiler,Baden-Wu,DB0VS  B,DB0VS  G,438.300000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,48.100700,8.415200,+1:00
9,Germany,Moenchweiler,Baden-Wu,DB0VS  C,DB0VS  G,145.737500,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,48.100700,8.415200,+1:00
9,Germany,Aachen,Baden-Wu,DB0WA  B,DB0WA  G,438.587500,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,50.745200,6.044300,+1:00
9,Germany,Wilhelmshaven,Lower Sa,DB0WHV B,DB0WHV G,439.493750,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,53.581667,8.130833,+1:00
9,Germany,Wasserkuppe,Hesse,DB0WK  B,DB0WK  G,439.462500,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,50.497667,9.935833,+1:00
9,Germany,Marktredwitz,Bavaria,DB0WUN B,DB0WUN G,439.575000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,50.000167,12.139333,+1:00
9,Germany,Wilhelmsdorf,Baden-Wu,DB0WV  B,DB0WV  G,439.562500,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,47.822833,9.401333,+1:00
9,Germany,Wilhelmsdorf,Baden-Wu,DB0WV  C,DB0WV  G,145.687500,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,47.822833,9.401333,+1:00
9,Germany,Wurzburg,Bavaria,DB0WZ  B,DB0WZ  G,439.475000,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,49.781833,9.907000,+1:00
9,Germany,Wurzburg,Bavaria,DB0WZ  C,DB0WZ  G,145.725000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,49.781833,9.907000,+1:00
9,Germany,Veitshochheim,Bavaria,DB0WZB B,DB0WZB G,439.487500,DUP-,7.600000,DV,OFF,88.5Hz,YES,Approximate,49.838167,9.883500,+1:00
